url	first_seen	portal	title	company	status	location
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Machine-Learning-Engineer--End-to-End-Autonomous-Driving_JR2016052	2026-07-06	workday-api	Senior Machine Learning Engineer, End‑to‑End Autonomous Driving	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Software-Engineer---Agentic-AI-Applications-and-Foundations_JR2015726	2026-07-06	workday-api	Principal Software Engineer — Agentic AI Applications and Foundations	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Manager--World-Model-Evaluation_JR2019461	2026-07-06	workday-api	Senior Research Manager, World Model Evaluation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-MA-Remote/Senior-Software-Engineer---Developer-Tools-for-Deep-Learning_JR2013176	2026-07-06	workday-api	Senior Software Engineer - Developer Tools for Deep Learning	NVIDIA	added	US, MA, Remote
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Applied-Machine-Learning-Engineer---VLSI-Design_JR2014328	2026-07-06	workday-api	Senior Applied Machine Learning Engineer - VLSI Design	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Research-Scientist--Electronic-Design-Automation---New-College-Grad-2026_JR2012979	2026-07-06	workday-api	Research Scientist, Electronic Design Automation - New College Grad 2026	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Engineer---Video-Search_JR2016655	2026-07-06	workday-api	Senior Research Engineer - Video Search	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Engineering-Manager--Robotics-Neural-Reconstruction-and-Real2Sim-Applications_JR2019107	2026-07-06	workday-api	Software Engineering Manager, Robotics Neural Reconstruction and Real2Sim Applications	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Applied-AI-Engineer---VLSI-Design_JR2019190	2026-07-06	workday-api	Applied AI Engineer - VLSI Design	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-AI-Engineer_JR2019195	2026-07-06	workday-api	Senior ASIC AI Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Remote/Senior-Research-Scientist_JR2019164-1	2026-07-06	workday-api	Senior Research Scientist	NVIDIA	added	Germany, Remote
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-AI-Architect--Foundation-Models-and-SoC-Co-Design---Autonomous-Vehicles_JR2018387	2026-07-06	workday-api	Senior AI Architect, Foundation Models and SoC Co-Design – Autonomous Vehicles	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/GPU-Simulation-System-Software-Engineer_JR2018237	2026-07-06	workday-api	GPU Simulation System Software Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer---MD-Simulation-Engineering_JR2018333	2026-07-06	workday-api	Senior Software Engineer — MD Simulation Engineering	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/UK-Remote/Senior-Quantum-Algorithm-Researcher_JR2012666-1	2026-07-06	workday-api	Senior Quantum Algorithm Researcher	NVIDIA	added	UK, Remote
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Manager--Molecular-Simulation-Engineering_JR2018328	2026-07-06	workday-api	Manager, Molecular Simulation Engineering	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Perception-Engineer--Obstacle-Foundation-Models---Autonomous-Vehicles_JR2014462	2026-07-06	workday-api	Senior Perception Engineer, Obstacle Foundation Models - Autonomous Vehicles	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Machine-Learning-Engineer--Accelerated-Apache-Spark_JR2018591	2026-07-06	workday-api	Principal Machine Learning Engineer, Accelerated Apache Spark	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Developer-Advocate---Robotics-and-Physical-AI_JR2018319	2026-07-06	workday-api	Developer Advocate – Robotics and Physical AI	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer---Simulation_JR2018096	2026-07-06	workday-api	Senior Software Engineer - Simulation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-DevOps-Engineer---Robotics_JR2014821	2026-07-06	workday-api	Senior DevOps Engineer - Robotics	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Architect--Simulation-Kernel-Modelling_JR2017737	2026-07-06	workday-api	Senior Architect, Simulation Kernel Modelling	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Engineer--Robotics-Systems_JR2017450	2026-07-06	workday-api	Senior Research Engineer, Robotics Systems	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Parking-Perception-DNN-Engineer_JR2014623	2026-07-06	workday-api	Senior Perception Engineer - Autonomous Vehicles	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Mechanical-Optical-Simulation-Engineer_JR2017643	2026-07-06	workday-api	Mechanical Optical Simulation Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Staff-Software-Engineer---AI-Agent-Platform_JR2016997	2026-07-06	workday-api	Senior Staff Software Engineer - AI Agent Platform	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist--AI-Mediated-Reality-and-Interaction_JR2017531	2026-07-06	workday-api	Senior Research Scientist, AI-Mediated Reality and Interaction	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Product-Manager--Local-AI-and-Agents-for-Enterprise_JR2016964	2026-07-06	workday-api	Senior Product Manager, Local AI and Agents for Enterprise	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist--Multimodal-Foundation-Models-and-Robotics_JR2017288	2026-07-06	workday-api	Senior Research Scientist, Multimodal Foundation Models and Robotics	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Engineer---AI-Coding-Tools_JR2017020	2026-07-06	workday-api	Senior Research Engineer - AI Coding Tools	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Manager--AI-Platform-SW---Agentic-AI-Kernel-Generation_JR2016992	2026-07-06	workday-api	Product Manager, AI Platform SW - Agentic AI Kernel Generation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-High-Performance-LLM-Training-Engineer_JR2017016	2026-07-06	workday-api	Principal High-Performance LLM Training Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Principal-Cyber-Security-Engineer---Agentic-Identity-and-Security_JR2016696	2026-07-06	workday-api	Principal Cyber Security Engineer - Agentic Identity and Security	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Manager--Deep-Learning---Autonomous-Vehicles-and-Robotics_JR2016768	2026-07-06	workday-api	Manager, Deep Learning – Autonomous Vehicles and Robotics	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Humanoid-Robotics_JR2005063	2026-07-06	workday-api	Senior Software Engineer, Humanoid Robotics	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Staff-Software-Engineer---Agentic-Automation_JR2016660	2026-07-06	workday-api	Senior Staff Software Engineer - Agentic Automation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Machine-Learning-and-Simulation-Engineer---Autonomous-Vehicles_JR2010863	2026-07-06	workday-api	Senior Machine Learning and Simulation Engineer - Autonomous Vehicles	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Developer-Relations-Manager--Robotics-Physics-and-Simulation_JR2016405	2026-07-06	workday-api	Senior Developer Relations Manager, Robotics Physics and Simulation	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Research-Scientist--Generative-AI-for-Physical-AI---PhD-New-College-Grad-2026_JR2016032	2026-07-06	workday-api	Research Scientist, Generative AI for Physical AI - PhD New College Grad 2026	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Machine-Learning-Inference_JR2016047	2026-07-06	workday-api	Senior Software Engineer, Machine Learning Inference	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Autonomous-Agent-Engineer_JR2015607	2026-07-06	workday-api	Autonomous Agent Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Robotics-Research-Engineer--Robotics-and-AI-for-Drug-Discovery_JR2016068	2026-07-06	workday-api	Senior Robotics Research Engineer, Robotics and AI for Drug Discovery	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-High-Performance-LLM-Training-Engineer_JR2015813	2026-07-06	workday-api	Senior High-Performance LLM Training Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Solutions-Architect--LLM-Model-Builder_JR2015684-1	2026-07-06	workday-api	Solutions Architect, LLM Model Builder	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Research-Scientist--Fundamental-Generative-AI_JR2013039	2026-07-06	workday-api	Senior Research Scientist, Fundamental Generative AI	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Agent-RL-Infra-Engineer_JR2015309	2026-07-06	workday-api	Agent RL Infra Engineer	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/SeniorManager--Machine-Learning-Ops-Engineering---Automotive_JR2015168	2026-07-06	workday-api	Senior Manager, Machine Learning Ops Engineering - Automotive	NVIDIA	added	US, CA, Santa Clara
https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--Agentic-AI_JR2015196	2026-07-06	workday-api	Senior Technical Program Manager, Agentic AI	NVIDIA	added	US, CA, Santa Clara
https://goodstartlabs.com/careers/research-scientist	2026-07-05	manual — user tip	Research Scientist	Goodstart Labs	added	Toronto/NYC
https://goodstartlabs.com/careers/research-lead	2026-07-05	manual — user tip	Research Lead	Goodstart Labs	added	Toronto/NYC
https://job-boards.greenhouse.io/figureai/jobs/4649851006	2026-07-05	websearch	Helix AI Engineer, Robot Learning	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4671707006	2026-07-05	websearch	Helix AI Engineer, Reinforcement Learning	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4671442006	2026-07-05	websearch	Reinforcement Learning Engineer – Whole Body Control	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4671712006	2026-07-05	websearch	Helix AI Engineer, Modeling	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4007375006	2026-07-05	websearch	Helix AI Engineer, Perception	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4671699006	2026-07-05	websearch	Helix AI Engineer, Generative AI	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4671704006	2026-07-05	websearch	Helix AI Engineer, Pretraining	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4671703006	2026-07-05	websearch	Helix AI Engineer, Video Pretraining	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/figureai/jobs/4659175006	2026-07-05	websearch	Helix AI Engineer, Agentic Systems	Figure AI	added	San Jose, CA
https://job-boards.greenhouse.io/skildai-careers/jobs/4407015008	2026-07-05	websearch	Research Engineer	Skild AI	added	Pittsburgh, San Mateo
https://job-boards.greenhouse.io/skildai-careers/jobs/4091494008	2026-07-05	websearch	Research Engineer, Post-training & Deployment	Skild AI	added	San Mateo, CA
https://job-boards.greenhouse.io/skildai-careers/jobs/4133795008	2026-07-05	websearch	Research Scientist	Skild AI	added	Pittsburgh, San Mateo
https://job-boards.greenhouse.io/skildai-careers/jobs/4125333008	2026-07-05	websearch	Machine Learning Engineer, Reinforcement Learning	Skild AI	added	Pittsburgh, San Mateo
https://job-boards.greenhouse.io/skildai-careers/jobs/4408092008	2026-07-05	websearch	Deep Learning Manipulation Engineer	Skild AI	added	Pittsburgh, San Mateo
https://job-boards.greenhouse.io/skildai-careers/jobs/4919028008	2026-07-05	websearch	Machine Learning Engineer	Skild AI	added	San Mateo, Pittsburgh
https://job-boards.greenhouse.io/skildai-careers/jobs/5248733008	2026-07-05	websearch	Research Robotics/Computer Vision Engineer	Skild AI	added	San Mateo
https://job-boards.greenhouse.io/skildai-careers/jobs/4136372008	2026-07-05	websearch	Robotics Engineer, Manipulation	Skild AI	added	San Mateo, CA
https://job-boards.greenhouse.io/thinkingmachines/jobs/5013930008	2026-07-05	websearch	Research Engineer, Infrastructure, RL Systems	Thinking Machines Lab	added	San Francisco
https://job-boards.greenhouse.io/thinkingmachines/jobs/5013932008	2026-07-05	websearch	Research Engineer, Infrastructure, Training Systems	Thinking Machines Lab	added	San Francisco
https://job-boards.greenhouse.io/thinkingmachines/jobs/4991302008	2026-07-05	websearch	Research, Post-Training	Thinking Machines Lab	added	San Francisco
https://job-boards.greenhouse.io/thinkingmachines/jobs/5002056008	2026-07-05	websearch	Research, Post-Training Data	Thinking Machines Lab	added	San Francisco
https://job-boards.greenhouse.io/thinkingmachines/jobs/5202369008	2026-07-05	websearch	Research Engineer, Tinker, Developer Experience	Thinking Machines Lab	added	San Francisco
https://job-boards.greenhouse.io/thealleninstitute/jobs/7848623	2026-07-05	websearch	Research Scientist, Robotics	Allen Institute for AI (Ai2)	added	Seattle, WA
https://job-boards.greenhouse.io/thealleninstitute/jobs/7848655	2026-07-05	websearch	Robotics Engineer	Allen Institute for AI (Ai2)	added	Seattle, WA
https://job-boards.greenhouse.io/thealleninstitute/jobs/7899565	2026-07-05	websearch	Research Engineer, Asta	Allen Institute for AI (Ai2)	added	Seattle, WA
https://job-boards.greenhouse.io/thealleninstitute/jobs/7819106	2026-07-05	websearch	Research Engineer, FlexOlmo	Allen Institute for AI (Ai2)	added	Seattle, WA
https://job-boards.greenhouse.io/thealleninstitute/jobs/7723570	2026-07-05	websearch	Research Scientist, Asta	Allen Institute for AI (Ai2)	added	Seattle, WA
https://job-boards.greenhouse.io/thealleninstitute/jobs/7980660	2026-07-05	websearch	Senior Research Engineer, Olmo + Molmo	Allen Institute for AI (Ai2)	added	Seattle, WA
https://jobs.lever.co/metr/93baec4d-1e47-40f7-9990-6d7fef12da00	2026-07-05	websearch	Member of Technical Staff, Evaluation Execution	METR	added	Berkeley, CA
https://jobs.lever.co/apolloresearch/3628de77-7641-44b7-b80f-28c4a7a68abf	2026-07-05	websearch	Applied Researcher (Product)	Apollo Research	added	London / San Francisco
https://jobs.ashbyhq.com/PrimeIntellect/ee13090e-3fea-40f0-b785-19316f52bf08	2026-07-05	websearch	Research Engineer - Reinforcement Learning	Prime Intellect	added	San Francisco / Remote
https://jobs.ashbyhq.com/PrimeIntellect/05e4b76b-2570-4c89-baf2-9833fff7378f	2026-07-05	websearch	Research Engineer - RL Infrastructure	Prime Intellect	added	San Francisco / Remote
https://jobs.ashbyhq.com/reflectionai/13e02dca-e042-4ad0-bbbe-be6b09a98211	2026-07-05	websearch	Member of Technical Staff - Post-Training	Reflection AI	added	San Francisco
https://jobs.ashbyhq.com/dyna-robotics/357b1b23-0712-489e-b336-1462f186cba7	2026-07-05	websearch	Research Engineer / Scientist	Dyna Robotics	added	Redwood City, CA
https://jobs.ashbyhq.com/Gray%20Swan%20AI/3d7e2604-92c1-4c93-b168-0683ed2990d1	2026-07-05	websearch	Machine Learning Engineer	Gray Swan AI	added	Pittsburgh / Remote
https://jobs.lever.co/ambirobotics/c0e8416b-9b1a-4cc1-a3d8-bc63a83c538a	2026-07-05	websearch	Senior Robotics Research Engineer	Ambi Robotics	added	Berkeley, CA
https://jobs.lever.co/waabi/17dda427-f822-4e89-bff7-2b9541fb3a9d	2026-07-05	websearch	Research Scientist	Waabi	added	Toronto, ON
https://job-boards.greenhouse.io/haizelabs/jobs/4070038008	2026-07-05	websearch	Applied Researcher	Haize Labs	added	New York City / San Francisco
https://job-boards.greenhouse.io/worldlabs/jobs/4113005009	2026-07-05	websearch	Research Engineer / Scientist (3D Reconstruction)	World Labs	added	San Francisco
https://jobs.lever.co/rai/e0a9739f-8ffd-438a-b4bb-c7a0ab23fde5	2026-07-05	websearch	Research Scientist	RAI Institute	added	Cambridge, MA
https://jobs.lever.co/rai/395d3fb0-d03d-41d5-b0e0-56300f5b48a9	2026-07-05	websearch	Applied Scientist	RAI Institute	added	Cambridge, MA
https://www.metacareers.com/jobs/2100783380384657	2026-07-05	websearch	Research Engineer (Robotics) - World Modelling, FAIR	Meta AI	added	Menlo Park, CA
https://www.metacareers.com/jobs/677081451547385	2026-07-05	websearch	Research Engineer (Robotics), FAIR	Meta AI	added	Menlo Park, CA
https://www.metacareers.com/v2/jobs/1093551845379852/	2026-07-05	websearch	AI Research Scientist, Fundamental - Embodied AI/Robotics, FAIR	Meta AI	added	Menlo Park, CA
https://jobs.careers.microsoft.com/global/en/job/1796731	2026-07-05	websearch	Research Engineer - Embodied AI/Robotics	Microsoft AI / Research	added	Redmond, WA
https://jobs.careers.microsoft.com/global/en/job/1778613	2026-07-05	websearch	Senior Researcher - Embodied AI/Robotics	Microsoft AI / Research	added	Redmond, WA
https://jobs.careers.microsoft.com/us/en/job/1493648	2026-07-05	websearch	Researcher - Real World Reinforcement Learning	Microsoft AI / Research	added	Redmond, WA
https://cursor.com/careers/software-engineer-ml-research	2026-07-05	websearch	Software Engineer, ML Research	Anysphere (Cursor)	added	San Francisco / New York
https://magic.dev/careers/bcc8d988-47ea-4089-9619-80260abb71b5	2026-07-05	websearch	Research Engineer	Magic	added	San Francisco
https://www.tesla.com/careers/search/job/machine-learning-engineer-motion-planning-autopilot-ai-187690	2026-07-05	websearch	Research Engineer, RL & Imitation Learning, Autopilot AI	Tesla	added	Palo Alto, CA
https://careers.withwaymo.com/jobs/machine-learning-engineer-prediction-planning-san-francisco-california-united-states-mountain-view-new-york-city-new-york	2026-07-05	websearch	Machine Learning Engineer, Prediction & Planning	Waymo	added	Mountain View / SF / NYC
https://surgehq.ai/careers/software-engineer-coding-evaluation-training-data	2026-07-05	websearch	Software Engineer, Coding Evaluation & Training Data	Surge AI	added	Remote
https://www.mechanize.work/apply/software-engineer/	2026-07-05	websearch	Software Engineer (RL environments)	Mechanize	added	San Francisco
https://www.mercor.com/careers/e106399e-d85e-4af2-9bc8-6a0e144f318f/	2026-07-05	websearch	Software Engineer, Applied AI	Mercor	added	San Francisco
https://jobs.ashbyhq.com/physicalintelligence/e4301617-e5fb-413d-bc41-41a2d5e6b67e	2026-07-05	websearch	Robotics Research Engineer	Physical Intelligence	skipped_expired	San Francisco
https://jobs.ashbyhq.com/reflectionai/5299aace-54b6-4caf-a802-1b7edb532ff9	2026-07-05	websearch	Research Engineer	Reflection AI	skipped_expired	San Francisco
https://jobs.ashbyhq.com/periodic-labs/d039ec58-a97d-47e1-b1e5-db003d772f77	2026-07-05	websearch	Research Engineer - Data	Periodic Labs	skipped_expired	San Francisco
https://jobs.ashbyhq.com/periodic-labs/bab1c42a-a0d8-4077-b275-ad8bdf68342b	2026-07-05	websearch	Research Engineer - Midtraining	Periodic Labs	skipped_expired	San Francisco
https://jobs.ashbyhq.com/periodic-labs/02ba0208-cfee-4218-9065-2f81f52d0b17	2026-07-05	websearch	Research Engineer, Lab Automation	Periodic Labs	skipped_expired	San Francisco
https://jobs.ashbyhq.com/handshake/be2d1e3b-9fd6-47bc-a370-11eef3db7c80	2026-07-05	websearch	AI Research Engineer	Handshake AI	skipped_expired	Remote / San Francisco
https://jobs.ashbyhq.com/handshake/b901b0be-967d-4d84-9937-d5c2357972ee	2026-07-05	websearch	AI Research Scientist - Evaluation	Handshake AI	skipped_expired	Remote / San Francisco
https://jobs.lever.co/ChefRobotics/b288c5fd-0b6d-4d2d-a603-4d99d1b1fe3b	2026-07-05	websearch	Senior Perception Engineer	Chef Robotics	skipped_expired	San Francisco
https://jobs.lever.co/metr/0a5e7a88-7e9e-4a06-8d4f-4a6d50352f62	2026-07-05	websearch	Research Engineer/Scientist	METR	skipped_expired	Berkeley, CA
https://jobs.lever.co/apolloresearch/f66ef22f-f96a-42cb-ada9-fd48ce0d5fda	2026-07-05	websearch	Evals Research Scientist / Engineer	Apollo Research	skipped_expired	London / San Francisco
https://jobs.lever.co/apolloresearch/64a79893-84bf-4005-a762-852ee2bcccce	2026-07-05	websearch	Evals Software Engineer	Apollo Research	skipped_expired	London / San Francisco
https://bostondynamics.wd1.myworkdayjobs.com/en-US/Boston_Dynamics/job/Machine-Learning-Research-Scientist--Atlas-Perception_R1548	2026-07-05	websearch	Machine Learning Research Scientist, Atlas Perception	Boston Dynamics	skipped_expired	Waltham, MA
https://bostondynamics.wd1.myworkdayjobs.com/en-US/Boston_Dynamics/job/Research-Scientist--RL-for-Dexterous-Manipulation--Atlas_R2756	2026-07-05	websearch	Research Scientist, RL for Dexterous Manipulation, Atlas	Boston Dynamics	added	Waltham, MA
https://jobs.ashbyhq.com/periodic-labs/d9180228-c113-4d5f-a4d6-793994e50b7c	2026-07-05	periodic board recheck	RL Systems Engineer	Periodic Labs	added	Menlo Park, CA
https://jobs.ashbyhq.com/periodic-labs/5e692aeb-234b-4112-b318-7ff464977303	2026-07-05	periodic board recheck	Research Engineer, Lab Automation	Periodic Labs	added	Menlo Park, CA
https://jobs.ashbyhq.com/periodic-labs/1bab7e17-20fd-4b82-a152-98b96375a626	2026-07-05	periodic board recheck	Forward Deployed Engineer, Physics & Simulation	Periodic Labs	added	Menlo Park, CA
